""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Subfamily"	"Genus"
"vOTU_67968"	0.602662417868955	2.75976497061795	2.69584478770813	1.02371063171042	0.305971972213292	NA	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"Partitiviridae"	"genPartiti.0029"	"Unclassified _genPartiti.0029"
"vOTU_68290"	25.1829018877368	0.0073323259800122	1.17784468559671	0.00622520614956765	0.995033036206416	0.995549956046517	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_68670"	28.4567722041806	-0.596677332752512	1.69094630094573	-0.352865926267911	0.724188956613436	0.858448706996826	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_690"	10.6127842412622	-0.341819346669564	1.61482832807543	-0.211675346986851	0.832360322530671	0.917862111119013	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_6909"	648.445589138891	-1.49944527041881	1.27740199731495	-1.17382411611269	0.240465482297592	0.515345790825409	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_69280"	0	NA	NA	NA	NA	NA	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"Picobirnaviridae"	"Unclassified_Picobirnaviridae"	"Unclassified_Picobirnaviridae"
"vOTU_69662"	8.90932369362332	2.26184457763182	1.39989445804081	1.61572507458693	0.106153767178511	0.358375117994653	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_69925"	21.2302344238156	0.695444848931292	1.76253685557505	0.394570386844135	0.693159971785389	0.853132948399693	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_69999"	0.126337001001561	-0.683619446240666	3.05492640314648	-0.223776077072285	0.822931545669686	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_70002"	64.6153675209423	4.25194275698535	1.64242048426183	2.58882715950559	0.00963034183604862	0.0736578535261598	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_70433"	8.77730066861648	3.5204510134277	1.8394573300822	1.91385304559925	0.055638935397127	0.244579486849871	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_72074"	10.9201140221701	1.40786968490315	2.48419955681103	0.566729706171607	0.570897835033895	0.789897988145258	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_727"	17.9873310673457	0.885924615437661	1.26712480265751	0.699161293015207	0.484451237278713	0.74279257413908	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_7272"	36.8415631558817	-0.686894698395567	1.37044969483016	-0.501218469373072	0.616217377325137	0.808239100893536	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_728"	17.7695174848692	1.0694787234943	1.29743111912573	0.824304818752124	0.409766381272749	0.680792964161811	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_730"	0.211366716547451	-0.322949039618571	3.05492639622387	-0.105714180223053	0.915809129207178	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_73543"	3.0207104820246	5.09952006081799	1.90228279177829	2.68073710326257	0.00734602026619029	0.064583761506923	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_73800"	3357.84893908758	1.23778375518168	2.04828664322949	0.604302019579689	0.545642863879982	0.787294970599443	"Shotokuvirae"	"Cressdnaviricota"	"Arfiviricetes"	"Cirlivirales"	"Unclassified_Cirlivirales"	"Unclassified_Cirlivirales"	"Unclassified_Cirlivirales"
"vOTU_73938"	27.1147741247914	0.66241176752778	1.5743469964282	0.42075334664507	0.673935201986522	0.851758353479729	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_73988"	0.84670679052878	2.3005167925031	2.30643720872541	0.997433090222481	0.318554336249794	0.608280225780149	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"Partitiviridae"	"genPartiti.0029"	"Unclassified _genPartiti.0029"
"vOTU_74659"	10.4454759237875	0.471085231299871	1.3321607355262	0.353624918327737	0.723619997384232	0.858448706996826	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_74662"	3.43146942398803	2.94255353074842	1.90804231855522	1.54218462668928	0.123028734776811	0.384578711672699	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_75098"	0.149103256012603	0.859673846832726	3.05884457192106	0.28104528576711	0.778675665986545	NA	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_75723"	0	NA	NA	NA	NA	NA	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_77"	2.77219849041521	-2.52516826363185	1.55172301053213	-1.62733184111635	0.1036666388259	0.352800980520401	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_78"	2.08676858966093	-2.52824187151824	1.67695790053301	-1.50763586296033	0.131647748804972	0.39967877694747	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_7864"	1.19283418654608	-3.64944743550049	2.99293358623703	-1.2193546332877	0.222709620905658	0.510779674033629	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_78681"	29012.9570316816	2.48444120947332	2.88536644668168	0.861048762915557	0.389211186850254	0.678211593874646	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_787"	1003.17398386417	2.30726475529707	0.840235591380159	2.74597360426876	0.00603316174841609	0.0565776501740353	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_79"	2.04361430294202	-2.80332368903146	1.51760670955051	-1.84720037898472	0.0647181044877551	0.266494883157421	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_79348"	40.1094752851302	1.10972893431479	2.8881271671201	0.384238252023148	0.70080186928243	0.853132948399693	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_79497"	28.7265980646263	-0.326082676187159	1.13553048765271	-0.287163294806125	0.77398728970941	0.889979935306189	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_80"	2.41960286725349	-2.74372636815677	1.43357764938499	-1.91390146835355	0.0556327467568159	0.244579486849871	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_80360"	0.745633677662926	-1.86125749699129	3.01251951631544	-0.61784080963159	0.536680279439612	0.780962337667298	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_81"	2.37861735228566	-2.44534793451678	1.54308083441468	-1.58471797457347	0.113030426097205	0.36975844816295	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_81332"	0	NA	NA	NA	NA	NA	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"Picobirnaviridae"	"Unclassified_Picobirnaviridae"	"Porcine_picobirnavirus"
"vOTU_82766"	901.224535302512	0.413289440929947	0.942727138855449	0.438397733443546	0.6610979892078	0.847973712600886	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_82831"	20.234769989099	0.249721704690566	1.03521631297116	0.24122659347769	0.809379500768695	0.91319070448592	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_8286"	1934.09628311407	-4.15692733581102	1.21496969515606	-3.42142470909703	0.000622939702154299	0.0114295893177876	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_83474"	28.9147994312004	-2.0917826651439	1.33578900785111	-1.56595289589107	0.117359645047994	0.371050508797581	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_83565"	8.61101915780669	-0.689576134893828	2.17332209892822	-0.317291272763432	0.751022598844944	0.873089632816987	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_839"	27.8823047696101	3.49429203201874	2.29276889670755	1.52404895104631	0.127496483489053	0.392726394396937	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_83904"	0.216171559474732	0.859673846832726	3.05884457192106	0.28104528576711	0.778675665986545	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_8418"	569.258831210792	-6.55069327044805	1.22848543261927	-5.33233288446999	0.0000000969589865500507	0.0000068194487206869	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_84464"	22.6018673814374	1.24339202981062	1.11906035557855	1.11110363584258	0.266523743061236	0.545985531902144	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_85"	215.575013751036	0.332977744689486	0.868751211451051	0.383283200415136	0.701509794063254	0.853132948399693	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_85430"	0.0767520165210549	0.838650313418013	3.05899495930453	0.274158775864306	0.783962606846488	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_85446"	11.4868536172562	0.618416022665674	1.84733666556589	0.334760866382867	0.737805482979159	0.866131838325369	"Orthornavirae"	"Pisuviricota"	"Stelpaviricetes"	"Stellavirales"	"Astroviridae"	"Unclassified_Astroviridae"	"Unclassified_Astroviridae"
"vOTU_85844"	3.77398478942119	-2.62425808636863	2.93889835089379	-0.892939385117055	0.371889634065571	0.662183230277093	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_86"	213.534982609929	0.318569319349792	0.870943336456139	0.365775023488954	0.714532958656139	0.858448706996826	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_86214"	58.1389013844668	2.70795984670533	1.12756519047421	2.40159936612309	0.0163235750807073	0.0998340388993986	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_8731"	11.7341075222072	-5.45240507815622	1.91922723087051	-2.84093774330367	0.00449810926614852	0.0484384369419553	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_87692"	34.3359716345614	3.78185341511296	2.50432780325237	1.5101271527639	0.131010982242874	0.39967877694747	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_87850"	33.8739030272442	1.75381123437459	1.41272832200356	1.24143560163592	0.214444874146933	0.507590344411775	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_88221"	6.03051892580135	1.61128518854673	1.88773146657675	0.853556354320175	0.393350850371972	0.678211593874646	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_88954"	3938.33842610898	1.86522194157967	2.29955567711251	0.811122757384929	0.417295178111824	0.683598626677691	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_89434"	27.7954577171752	-0.160798939985972	0.933702597836972	-0.172216442750059	0.863267371562093	0.941340648059956	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_89641"	4.02791337507897	2.11818085238026	1.97631090578501	1.07178523691792	0.283816505530917	0.565714319822086	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_90011"	0	0	0	0	1	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_90090"	22.6322261750707	1.11068504688283	1.86964267352974	0.594062738622642	0.552470151611479	0.787294970599443	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_901"	594.465558962316	2.91357767088565	0.938703620564379	3.10383129142925	0.00191032228284207	0.0244289697987683	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_90393"	0	NA	NA	NA	NA	NA	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_9049"	323.111531275866	0.599834332935352	1.10644212687606	0.542128972103521	0.587729661367957	0.800070700313799	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_90500"	27.536633032271	4.52409984921573	2.14989258720025	2.10433761954003	0.0353490066911921	0.177586676472417	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_9098"	7556.90724852883	-8.12033985888369	1.46617557369724	-5.53844983135731	0.000000030516063404085	0.00000321944468913096	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_91179"	0	NA	NA	NA	NA	NA	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_9158"	0.647069959356836	-2.26093509857967	2.81190636622147	-0.804057747348757	0.421363625106475	NA	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_92"	2.20603420349688	-3.24298278123302	1.74618233140753	-1.85718451212307	0.0632849077048426	0.266494883157421	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_9238"	16601.2939476115	-5.57736719537949	1.02988413661328	-5.41552879309353	0.0000000611078369821748	0.00000515750144129556	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_92955"	54.8275746717767	-1.06917717180578	0.856079729387945	-1.24892242521638	0.211693448581565	0.507590344411775	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_93092"	0	NA	NA	NA	NA	NA	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_93285"	0.753919944728172	2.01305984518431	2.75476946015034	0.730754378652958	0.464929194002339	0.729239798194216	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_9329"	57.4025618505338	5.62369800987097	2.20577295680733	2.54953620340455	0.0107866310944978	0.078021909344979	"Loebvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Inoviridae"	"Unclassified_Inoviridae"	"Inovirus"
