""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Subfamily"	"Genus"
"vOTU_15078"	7311.40258766375	0.468857393135556	0.929655454976627	0.504334579682903	0.614026281584887	0.86830066077019	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15095"	57.1508862553447	1.93085781853023	1.27850759499188	1.51024352619703	0.130981296020654	0.466287956227652	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_15128"	49.432005281181	1.60306343645629	1.0963297222057	1.46220922774135	0.143683883714372	0.491390244820927	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_15437"	4.30362852825311	0.245223715331947	1.69689427749124	0.144513254941549	0.885095190387492	0.964448552284302	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15441"	6.88015617118691	-0.933514516298223	1.61822884821701	-0.576874227231077	0.564024422041353	0.853699708123481	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15507"	7398.02242808686	2.23983102701393	1.06402438812535	2.10505609834769	0.0352864251417741	0.203972750209767	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Unclassified_Petitvirales"	"Unclassified_Petitvirales"	"Unclassified_Petitvirales"
"vOTU_15534"	2.06252512571577	-0.560485850996528	1.57058951218913	-0.356863360315775	0.721194100239601	0.921287071886341	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15567"	0.437027198863142	-1.34225997845035	3.03178266407306	-0.442729617250032	0.657961317262358	0.883494799950022	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15593"	0.647999861556632	2.27479609419553	2.37665622495631	0.957141411664342	0.338495883999511	0.688613944273684	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15655"	47.272245146276	1.1682270766776	0.857181059131965	1.36287084768371	0.172923217797065	0.553821656998709	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_15697"	59.7384512606346	1.90228904094549	1.06821158304822	1.78081671377983	0.0749423980743249	0.33803316990135	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_15717"	869.388957253887	-3.86192480463058	1.82101693799429	-2.12075172067548	0.0339427015196604	0.198627660744679	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_15729"	73.6054121864195	1.41296138311292	1.18774113560396	1.18962065113156	0.23419552535911	0.620160217990045	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_15751"	0.432450559616016	2.23688865238709	2.91059603773345	0.768532844609039	0.442170685339244	0.787928213724819	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15755"	1.96497989506032	0.446248655033832	1.81847572954337	0.245397091522297	0.806148980807314	0.933501570010099	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15815"	18.1824584237235	1.87791026450805	1.81802338217873	1.03294065572334	0.301631671273581	0.663079814911079	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_15883"	0.980983714500181	1.90571711924371	2.79388100964557	0.682103895142429	0.49517325779729	0.816988596600952	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_15921"	20.5392955529795	0.0675105073863351	1.84392017648598	0.0366124891127294	0.970793985335746	0.987459976500308	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_15993"	1.56185040508499	2.82518704326241	2.40257324667336	1.17590048385589	0.239634645508477	0.627551502602309	"Orthornavirae"	"Pisuviricota"	"Stelpaviricetes"	"Stellavirales"	"Astroviridae"	"Unclassified_Astroviridae"	"Unclassified_Astroviridae"
"vOTU_16042"	0.583044936020101	0.209099185098766	3.02730139605469	0.0690711487700805	0.944932986111497	0.979257330823708	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_16055"	0.507043568582999	1.87456120163042	1.86742136455134	1.00382336692436	0.315463759285351	0.667543847773466	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_16073"	17634.8863615433	-1.64442962624475	0.909791829929511	-1.80747899920376	0.0706876262315805	0.328489557193815	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_16078"	7.24238917603332	-1.46096584459279	1.759729671415	-0.83022174844505	0.406413421070446	0.758425045619652	"Orthornavirae"	"Pisuviricota"	"Stelpaviricetes"	"Stellavirales"	"Astroviridae"	"Unclassified_Astroviridae"	"Unclassified_Astroviridae"
"vOTU_16087"	43.5620306998828	-1.16638327545934	2.14726584196309	-0.543194630429642	0.586995803233626	0.86830066077019	"Orthornavirae"	"Pisuviricota"	"Stelpaviricetes"	"Stellavirales"	"Astroviridae"	"Unclassified_Astroviridae"	"Unclassified_Astroviridae"
"vOTU_16122"	50.9830785806277	1.87269628136477	1.16193010155943	1.61171165016847	0.107024701330014	0.433436626456641	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_16241"	83.532735900597	-2.47871120002419	1.90401104852764	-1.30183656336499	0.192972261796994	0.590632206672092	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_16351"	68.5966594415495	-2.24092112332899	1.03384039269066	-2.16756971305483	0.0301914402200757	0.190809902190879	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_16373"	28622.3233308321	-3.31929569971141	0.769808636073075	-4.31184523551685	0.0000161897742608256	0.00109627899994733	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_16402"	6.79303531381078	1.00665851410298	1.62334049776785	0.620115444348966	0.53518178480203	0.842348776068412	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_16456"	40.9333304554284	0.987796238618487	1.99744933457206	0.494528808076184	0.620932766297324	0.870371924661357	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_16507"	1.05135207344332	-1.11243778205868	2.82002469466772	-0.394478028565546	0.693228145516619	0.907707571753805	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_1653"	1.04105952300696	-1.53173668159362	2.43364048748913	-0.629401380141389	0.529086314662965	0.838752217893798	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_16581"	15.2213846569566	1.74913387067597	2.04582441999028	0.854977511063378	0.392563597856421	0.749687440139679	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_16648"	46.8903734081399	0.614654164007658	1.97711838023865	0.310883844969093	0.755888926211563	0.933501570010099	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_16805"	996.940395758245	-3.46977877681378	1.63349943229249	-2.12413834264038	0.0336585771399362	0.198627660744679	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_16847"	12.999862812241	-0.412106071883632	1.16984640952902	-0.352273656205473	0.724633042784744	0.921287071886341	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_16965"	24.0938215850942	1.54744510330024	2.04301349503711	0.757432639118287	0.448790707984878	0.793756699943404	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_17047"	20.1460810326685	0.795717615653186	1.88348618899267	0.422470639977855	0.672681526510729	0.893140178056262	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_17089"	20.4124475062159	5.15427586603939	1.44758859375804	3.56059441768502	0.000370016232104553	0.0134913610782737	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_17184"	4.06139234535956	1.80104853197044	1.14696804450243	1.57026914620953	0.116352508970464	0.443723237072973	"Pararnavirae"	"Artverviricota"	"Revtraviricetes"	"Ortervirales"	"Retroviridae"	"Orthoretrovirinae"	"Betaretrovirus"
"vOTU_17185"	428.425439930696	-1.15676846132867	1.47154749175594	-0.786089791739134	0.431814884391234	0.778251920918041	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Unclassified_Petitvirales"	"Unclassified_Petitvirales"	"Unclassified_Petitvirales"
"vOTU_1753"	251.094994066922	1.3271481248326	1.37133425577671	0.967778730270917	0.3331548885605	0.686588770337726	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_17536"	2.49014283440684	3.96374294191317	1.84958340405965	2.14304633855016	0.0321093776809373	0.192656266085624	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_17756"	0.612796017027458	-2.76950967826945	3.01064560626525	-0.919905575238085	0.357622105165573	0.721331395099923	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_17862"	1.69276664309441	-3.34743345379245	2.6626882698043	-1.25716310532981	0.208694580074359	0.599516042740934	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_181"	9.17103269761594	2.20012193394536	1.59349800646368	1.38068696981172	0.167375229424192	0.553213960562556	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_18159"	36.9703855111555	-1.2720607835608	1.96177115146048	-0.648424655757523	0.51671032765327	0.824648805749663	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_18264"	74.9470560147281	1.92434498462141	1.14169604385008	1.68551427938038	0.091889392182103	0.382066420125586	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_18426"	1142.99268568299	2.15745016840508	1.18409512550724	1.82202436436927	0.068451288855509	0.321246642747636	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_18685"	18.0178034489931	-0.653392701072853	2.12550729820679	-0.30740553166959	0.758534718240987	0.933501570010099	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_18902"	0.100331569179525	0.341836568806167	3.06038250977364	0.111697334471909	0.911063392888541	0.966094067626775	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_19012"	3.46953684894311	1.68611647830757	1.39713718668457	1.20683673326937	0.227495026473425	0.614465781588713	"Pararnavirae"	"Artverviricota"	"Revtraviricetes"	"Ortervirales"	"Retroviridae"	"Orthoretrovirinae"	"Betaretrovirus"
"vOTU_19319"	761.859818635668	-0.403005147817808	0.881980363695591	-0.456932109156233	0.647719844064623	0.876585237784773	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_19347"	54.3990961211325	-0.929270498332796	1.09424658017933	-0.849233175744088	0.395751556282138	0.749687440139679	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_19363"	76.0425749813074	1.55724435956175	1.27603859217922	1.22037403030443	0.222323117474346	0.612681149318837	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"vOTU_19722"	6.34265740646028	-6.11488171913518	2.18851169751252	-2.79408226425538	0.0052047236619928	0.0649220793627523	"Orthornavirae"	"Pisuviricota"	"Duplopiviricetes"	"Durnavirales"	"Cystoviridae"	"Unclassified_Cystoviridae"	"Pseudomonas_virus_phi6"
"vOTU_20067"	27.875274023257	1.67213335255562	0.945575890438778	1.76837562110397	0.0769981293737963	0.34109451703906	"Pararnavirae"	"Artverviricota"	"Revtraviricetes"	"Ortervirales"	"Retroviridae"	"Orthoretrovirinae"	"Gammaretrovirus"
"vOTU_20318"	1176.26495622275	0.436777088041068	0.88715079681259	0.49233691680191	0.622481186624894	0.870371924661357	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_20549"	1.03087147707556	-3.49126213112319	2.99637680532388	-1.16516124571516	0.243953729424434	0.629649069295192	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_21230"	7.1186457120302	1.97229091317833	1.43099919864959	1.37826136802841	0.168122606098915	0.553213960562556	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_21444"	41.3785285366986	-1.00350541280118	1.4357425404291	-0.698945238817867	0.484586254211941	0.816988596600952	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_21543"	12.3318502145571	-0.363187774139285	1.64425735748737	-0.220882559828883	0.825183877287408	0.933501570010099	"Orthornavirae"	"Pisuviricota"	"Stelpaviricetes"	"Stellavirales"	"Astroviridae"	"Unclassified_Astroviridae"	"Unclassified_Astroviridae"
"vOTU_21554"	12.9525535675407	2.52234660220457	1.41754391326131	1.77937810505035	0.075177793604474	0.33803316990135	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_21664"	2.25615933209513	3.36977320311035	1.65452928652909	2.03669601411501	0.04168051421313	0.229727485314228	"Pararnavirae"	"Artverviricota"	"Revtraviricetes"	"Ortervirales"	"Retroviridae"	"Orthoretrovirinae"	"Gammaretrovirus"
"vOTU_21739"	36.4672525597054	1.43027143175275	1.45851781689779	0.980633500106897	0.326773508048062	0.676378352902975	"Pararnavirae"	"Artverviricota"	"Revtraviricetes"	"Ortervirales"	"Retroviridae"	"Orthoretrovirinae"	"Gammaretrovirus"
"vOTU_22293"	0.373235801446127	-2.07511810625103	3.03116990034119	-0.68459313548127	0.493600699955618	0.816988596600952	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_22704"	252.72280808256	2.5900797440271	0.999006055475641	2.59265670095856	0.00952377838277852	0.099807276616676	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_22968"	5.38598838584852	-1.65346034508237	2.14343939967224	-0.771405221596283	0.440466781052702	0.787853789505587	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_22999"	544.187928094685	-2.43697383596226	1.60408607109132	-1.51922884930002	0.128704901996998	0.465695599592191	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_23699"	471.051552719377	-0.177803656582294	0.923229911800825	-0.192588708738298	0.847281088505025	0.944967614003252	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_24094"	6284.21559234717	0.227087561002462	0.906084121711687	0.250625251630577	0.802103856713609	0.933501570010099	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_2419"	349.462447426058	2.87855551360708	0.845393817292927	3.40498765749746	0.000661670442852236	0.0204513689682508	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_24749"	3.01945832734164	0.0451643908128287	2.0229928491483	0.0223255316161119	0.982188282671229	0.992659373104824	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_2495"	2.71575959246984	-0.406969656620352	1.77100562368059	-0.229795801424147	0.818250447408658	0.933501570010099	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_2502"	2.47596470762072	0.784569446341075	1.7237862923959	0.45514310550097	0.649006288601018	0.876585237784773	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_25061"	4146.66706728285	-0.327057599714552	1.02151799567151	-0.320168221314158	0.748840811959777	0.933501570010099	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_25149"	488.966487284691	-0.11025781436326	0.850671453708244	-0.129612688756187	0.896872863760533	0.966094067626775	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_25348"	26.3635796143136	-0.934674364976245	1.26897335006742	-0.736559491124526	0.461390277031655	0.801095206274742	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_254"	36.5655796521998	-0.499384064856739	1.36422204781549	-0.36605775845391	0.714321977002287	0.921287071886341	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_2554"	21.2088926217623	-2.73055824926396	1.0911575783942	-2.50244172182939	0.0123339929970929	0.114633581972981	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_2556"	295.306446853527	3.08789627775751	0.82580914506201	3.73923720295643	0.000184579497116787	0.0079536983303052	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_25678"	1977.5403340303	0.581915319037577	0.813693352847901	0.715153094222648	0.47451444919174	0.810072011244642	"Sangervirae"	"Phixviricota"	"Malgrandaviricetes"	"Petitvirales"	"Microviridae"	"Unclassified_Microviridae"	"Unclassified_Microviridae"
"vOTU_25858"	33.8723479498847	4.88164212969433	1.8955981635104	2.57525156104507	0.0100167204536725	0.099807276616676	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_25896"	22.685542444143	-0.62037512958835	1.89345960816903	-0.327641068714558	0.743183066072584	0.931927971741812	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_262"	28.1841882805875	3.11203104388914	1.39359433682751	2.23309679269623	0.0255425620753231	0.179302298601249	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_26281"	3.22336905685548	4.73215182991688	1.63029574692783	2.90263397842648	0.00370038841193056	0.0515877678604437	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_26849"	11.1319878309696	6.17567492196736	1.63849846501573	3.76910632132211	0.000163833093636649	0.00776568863837716	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_27243"	0.207692411138553	1.14704717381963	3.05555088512088	0.375397830684222	0.707364617998368	0.918605010770483	"Pararnavirae"	"Artverviricota"	"Revtraviricetes"	"Ortervirales"	"Retroviridae"	"Orthoretrovirinae"	"Gammaretrovirus"
"vOTU_27303"	1.78511621715294	2.73920880401845	2.41733866543332	1.13315061856566	0.257151007470679	0.637980956249304	"Orthornavirae"	"Pisuviricota"	"Stelpaviricetes"	"Stellavirales"	"Astroviridae"	"Unclassified_Astroviridae"	"Unclassified_Astroviridae"
"vOTU_27559"	0.429390494033961	0.686079072941204	3.04294708517857	0.225465331383159	0.821617292595985	0.933501570010099	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_27838"	29.1343645692531	-1.14306551778157	1.44590492349194	-0.790553721209414	0.429204461690632	0.776499674967022	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_2851"	100.958981957877	0.321443987014276	0.697418868890756	0.460905205397629	0.644866616987263	0.876585237784773	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_29712"	29.3290141121436	1.34868608677052	1.10000907744987	1.22606814290765	0.220173032920234	0.610304196515737	"Pararnavirae"	"Artverviricota"	"Revtraviricetes"	"Ortervirales"	"Retroviridae"	"Orthoretrovirinae"	"Gammaretrovirus"
"vOTU_2973"	49.7572223455114	-1.91198714563414	1.30010423974026	-1.47064142027267	0.141388116088711	0.491390244820927	"Heunggongvirae"	"Uroviricota"	"Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"	"Unclassified_Caudoviricetes"
"vOTU_2981"	181.971514487428	-2.18856299632146	2.57762885650175	-0.849060558427984	0.395847595876215	0.749687440139679	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
"vOTU_29875"	1049.97439297588	-6.88702072584006	2.20856120916359	-3.11832911728459	0.00181879577716887	0.0383654514823839	"Loabvirae"	"Hofneiviricota"	"Faserviricetes"	"Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"	"Unclassified_Tubulavirales"
"vOTU_30522"	9.3223465655116	-0.197862759828802	1.74267450247801	-0.113539711258442	0.909602681584343	0.966094067626775	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"	"Unclassified_Viruses"
